datetime,sewer_pump,ghx_pump,distribution_pump,ets_pump_1,ets_pump_2,ets_pump_3,ets_hp_1,ets_hp_2,ets_hp_3
1/1/22 17:00,2347.0947,5579.373,29210.568,76.58567,1564.4198,76.713264,0,5842.779,0
1/1/22 18:00,2347.0947,5579.373,29210.568,79.98881,1564.4198,185.73845,0,6020.678,0
1/1/22 19:00,2347.0947,5579.373,29210.568,87.72294,1564.4198,76.614586,0,5570.1973,0
1/1/22 20:00,2347.0947,5579.373,29210.568,91.90939,1564.4198,76.74856,0,5518.59,0
1/1/22 21:00,2347.0947,5579.373,29210.568,82.8648,1564.4198,76.54418,0,6164.181,0
1/1/22 22:00,2347.0947,5579.373,29210.568,344.39023,1564.4198,643.35236,50.64635,6887.965,3306.7363
1/1/22 23:00,2347.0947,5579.373,29210.568,368.70737,1564.4198,683.8265,2088.4148,8410.841,9251.426
1/2/22 00:00,2347.0947,5579.373,29210.568,363.84396,1564.4198,683.8265,2309.991,5663.9116,5090.7036
1/2/22 01:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,7304.2153,0
1/2/22 02:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,8478.522,0
1/2/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,5451.6,0
1/2/22 04:00,2347.0947,5579.373,29210.568,605.6983,1564.4198,713.75757,13036.309,6311.1284,17481.63
1/2/22 05:00,2347.0947,5579.373,29210.568,1104.479,1564.4198,1032.0992,24432.494,6894.672,34651.867
1/2/22 06:00,2347.0947,5579.373,29210.568,534.69916,5077.039,2620.408,15535.098,83734.74,25671.28
1/2/22 07:00,2347.0947,5579.373,29210.568,694.6093,9107.704,687.82367,5483.8335,130116.19,13261.954
1/2/22 08:00,2347.0947,5579.373,29210.568,353.45825,2612.2102,682.6013,99.60483,67724.4,2624.3503
1/2/22 09:00,2347.0947,5579.373,29210.568,106.94576,1723.6896,696.5428,0,43373.215,338.66223
1/2/22 10:00,2347.0947,5579.373,29210.568,76.59391,1567.2384,681.77155,0,31777.846,1488.3555
1/2/22 11:00,2347.0947,5579.373,29210.568,78.03375,1564.4198,1954.8716,0,22805.625,2138.6594
1/2/22 12:00,2347.0947,5579.373,29210.568,107.580696,1564.4198,77.90748,0,19329.326,0
1/2/22 13:00,2347.0947,5579.373,29210.568,127.133514,1564.4198,80.16122,0,16340.106,0
1/2/22 14:00,2347.0947,5579.373,29210.568,90.534065,1564.4198,76.5423,0,12102.629,0
1/2/22 15:00,2347.0947,5579.373,29210.568,76.81287,1564.4198,581.7411,0,11140.612,62.460567
1/2/22 16:00,2347.0947,5579.373,29210.568,154.22322,1564.4198,633.23376,0,10872.368,67.46679
1/2/22 17:00,2347.0947,5579.373,29210.568,79.41915,1564.4198,3368.0315,0,14122.602,0
1/2/22 18:00,2347.0947,5579.373,29210.568,110.346565,1564.4198,76.85163,0,24866.768,0
1/2/22 19:00,2347.0947,5579.373,29210.568,128.13814,1564.4198,77.26559,0,15047.879,0
1/2/22 20:00,2347.0947,5579.373,29210.568,115.67276,76.95876,78.65277,0,0,0
1/2/22 21:00,2347.0947,5579.373,29210.568,95.58463,76.95876,79.53189,0,0,0
1/2/22 22:00,2347.0947,5579.373,29210.568,76.859055,76.95876,530.8306,0,0,41.410862
1/2/22 23:00,2347.0947,5579.373,29210.568,344.39023,76.95876,683.8265,1008.0656,0,3783.534
1/3/22 00:00,2347.0947,5579.373,29210.568,363.84396,76.95876,683.8265,1615.1676,0,4444.816
1/3/22 01:00,2347.0947,5579.373,29210.568,76.901566,448.824,76.713264,0,5.0052505,0
1/3/22 02:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,66.28571,0
1/3/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,190.7856,0
1/3/22 04:00,2347.0947,5579.373,29210.568,655.036,1564.4198,883.4795,13644.034,744.2002,22199.03
1/3/22 05:00,2347.0947,5579.373,29210.568,1309.86,1564.4198,3902.4043,26522.889,1598.4022,42012.258
1/3/22 06:00,2347.0947,5579.373,29210.568,687.9143,1701.7225,908.8409,18649.92,37453,30011.873
1/3/22 07:00,2347.0947,5579.373,29210.568,1470.4279,2179.1516,718.64844,8104.5977,65997.85,17035.14
1/3/22 08:00,2347.0947,5579.373,29210.568,363.3639,1703.3906,682.64545,904.41486,39609.266,4756.8853
1/3/22 09:00,2347.0947,5579.373,29210.568,125.28925,1564.4198,689.522,0,23736.361,3128.9316
1/3/22 10:00,2347.0947,5579.373,29210.568,76.600365,1564.4198,681.77716,0,19501.285,7201.973
1/3/22 11:00,2347.0947,5579.373,29210.568,77.753426,1564.4198,703.47876,0,15103.948,4890.6016
1/3/22 12:00,2347.0947,5579.373,29210.568,101.31893,1564.4198,78.49028,0,13857.296,0
1/3/22 13:00,2347.0947,5579.373,29210.568,116.34835,1564.4198,84.53872,0,12940.817,0
1/3/22 14:00,2347.0947,5579.373,29210.568,87.76775,1564.4198,526.73285,0,10488.2,19.99332
1/3/22 15:00,2347.0947,5579.373,29210.568,76.70699,1564.4198,682.42535,0,10669.28,2007.1971
1/3/22 16:00,2347.0947,5579.373,29210.568,213.60089,1564.4198,2677.6802,0,11790.237,5065.1255
1/3/22 17:00,2347.0947,5579.373,29210.568,78.62989,1564.4198,669.67316,0,15216.668,1836.2059
1/3/22 18:00,2347.0947,5579.373,29210.568,103.31173,1564.4198,84.830444,0,21930.469,0
1/3/22 19:00,2347.0947,5579.373,29210.568,119.751564,1564.4198,94.78564,0,12433.641,0
1/3/22 20:00,2347.0947,5579.373,29210.568,113.00953,76.95876,95.01841,0,0,0
1/3/22 21:00,2347.0947,5579.373,29210.568,93.73786,76.95876,84.56764,0,0,0
1/3/22 22:00,2347.0947,5579.373,29210.568,341.26596,76.95876,641.5097,86.06644,0,658.94916
1/3/22 23:00,2347.0947,5579.373,29210.568,368.70737,1192.5546,683.8265,4134.565,40.502277,7991.291
1/4/22 00:00,2347.0947,5579.373,29210.568,368.70737,1564.4198,683.8265,4309.9956,143.65999,7328.0024
1/4/22 01:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,663.5894,0,431.69302,211.96051
1/4/22 02:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,1763.7148,0
1/4/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,4189.6655,0
1/4/22 04:00,2347.0947,5579.373,29210.568,1491.2084,1564.4198,1316.5825,22792.967,5647.078,30206.572
1/4/22 05:00,2347.0947,5579.373,29210.568,3447.2415,1564.4198,4488.8433,42989.797,6620.9937,56258.09
1/4/22 06:00,2347.0947,5579.373,29210.568,1738.8541,1988.1793,1442.7754,30076.5,45846.02,42014.008
1/4/22 07:00,2347.0947,5579.373,29210.568,699.0263,2999.0984,895.8388,17402.428,79135.75,27893.814
1/4/22 08:00,2347.0947,5579.373,29210.568,373.94034,1877.6666,682.8481,5936.5747,49423.113,13777.406
1/4/22 09:00,2347.0947,5579.373,29210.568,417.84375,1564.4655,1056.4045,1382.68,27822.807,7729.75
1/4/22 10:00,2347.0947,5579.373,29210.568,366.4434,1564.4198,682.9052,502.9152,19250.791,7936.838
1/4/22 11:00,2347.0947,5579.373,29210.568,358.40283,1564.4198,730.6355,264.89474,16053.815,6792.1978
1/4/22 12:00,2347.0947,5579.373,29210.568,104.40436,1564.4198,651.6143,0,14210.914,476.54526
1/4/22 13:00,2347.0947,5579.373,29210.568,118.85586,1564.4198,86.95777,0,11128.79,0
1/4/22 14:00,2347.0947,5579.373,29210.568,88.26716,1564.4198,640.3664,0,8828.225,481.17664
1/4/22 15:00,2347.0947,5579.373,29210.568,76.65716,1564.4198,682.44904,0,9260.326,5093.1196
1/4/22 16:00,2347.0947,5579.373,29210.568,353.85794,1564.4198,1987.9432,0,11186.638,7038.39
1/4/22 17:00,2347.0947,5579.373,29210.568,77.636925,1564.4198,681.92535,0,17027.092,4722.075
1/4/22 18:00,2347.0947,5579.373,29210.568,98.51812,1564.4198,652.07263,0,24204.408,409.77173
1/4/22 19:00,2347.0947,5579.373,29210.568,113.771484,1564.4198,92.848045,0,13271.2295,0
1/4/22 20:00,2347.0947,5579.373,29210.568,106.46826,76.95876,91.881805,0,0,0
1/4/22 21:00,2347.0947,5579.373,29210.568,89.9151,820.6893,619.1917,0,21.513502,101.40674
1/4/22 22:00,2347.0947,5579.373,29210.568,341.77417,1564.4198,681.59326,112.92036,87.520164,2750.4485
1/4/22 23:00,2347.0947,5579.373,29210.568,368.70737,1564.4198,683.8265,4473.2046,189.84155,11022.074
1/5/22 00:00,2347.0947,5579.373,29210.568,368.70737,1564.4198,683.8265,4276.212,457.46335,8854.62
1/5/22 01:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,663.5894,0,1017.9797,368.69946
1/5/22 02:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,2282.6191,0
1/5/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,4109.1523,0
1/5/22 04:00,2347.0947,5579.373,29210.568,1125.5668,1564.4198,1382.1385,19380.998,6217.5786,31272.658
1/5/22 05:00,2347.0947,5579.373,29210.568,2572.5178,1564.4198,4557.3135,37211.246,6188.6694,56776.926
1/5/22 06:00,2347.0947,5579.373,29210.568,1213.3789,1941.5474,1170.1631,24842.31,44182.906,36684.22
1/5/22 07:00,2347.0947,5579.373,29210.568,464.42578,2827.4553,748.383,11605.915,76408.76,19397.104
1/5/22 08:00,2347.0947,5579.373,29210.568,368.70737,1807.3911,682.69586,3572.1008,45964.285,9822.828
1/5/22 09:00,2347.0947,5579.373,29210.568,404.37393,1564.4198,687.2535,645.6104,26682.703,6499.656
1/5/22 10:00,2347.0947,5579.373,29210.568,270.20612,1564.4198,681.77826,10.650421,18466.527,6104.855
1/5/22 11:00,2347.0947,5579.373,29210.568,289.6655,1564.4198,683.8265,13.316216,15085.089,5050.2173
1/5/22 12:00,2347.0947,5579.373,29210.568,92.86859,1564.4198,669.5696,0,13804.478,204.29057
1/5/22 13:00,2347.0947,5579.373,29210.568,105.306305,1564.4198,85.896904,0,10432.118,0
1/5/22 14:00,2347.0947,5579.373,29210.568,94.22538,1564.4198,622.6711,0,7390.801,111.64498
1/5/22 15:00,2347.0947,5579.373,29210.568,76.69259,1564.4198,683.8265,0,7434.8267,2884.346
1/5/22 16:00,2347.0947,5579.373,29210.568,201.97331,1564.4198,683.8265,0,8385.206,4857.902
1/5/22 17:00,2347.0947,5579.373,29210.568,78.57072,1564.4198,988.2075,0,13449.824,1219.0277
1/5/22 18:00,2347.0947,5579.373,29210.568,103.92475,1564.4198,78.7033,0,20134.654,0
1/5/22 19:00,2347.0947,5579.373,29210.568,120.12281,1564.4198,89.615326,0,11503.038,0
1/5/22 20:00,2347.0947,5579.373,29210.568,112.0536,76.95876,91.09033,0,0,0
1/5/22 21:00,2347.0947,5579.373,29210.568,94.08341,76.95876,79.516624,0,0,0
1/5/22 22:00,2347.0947,5579.373,29210.568,341.04672,1192.5546,631.2861,51.08229,43.04402,727.48944
1/5/22 23:00,2347.0947,5579.373,29210.568,368.70737,1564.4198,683.8265,4059.2922,146.41585,7887.2134
1/6/22 00:00,2347.0947,5579.373,29210.568,368.70737,1564.4198,683.8265,4470.7144,328.39963,6785.6597
1/6/22 01:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,633.23376,0,935.5283,115.01843
1/6/22 02:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,1942.391,0
1/6/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,2918.389,0
1/6/22 04:00,2347.0947,5579.373,29210.568,1486.2601,1564.4198,1112.4927,22735.357,6139.1855,26830.799
1/6/22 05:00,2347.0947,5579.373,29210.568,3336.1174,1564.4198,3973.927,42128.855,7471.2524,48540.105
1/6/22 06:00,2347.0947,5579.373,29210.568,1394.8756,1898.6947,895.0686,26551.719,43919.926,28437.213
1/6/22 07:00,2347.0947,5579.373,29210.568,535.02277,2805.9011,692.90924,14598.953,76888.52,17203.564
1/6/22 08:00,2347.0947,5579.373,29210.568,370.38956,1875.8053,682.78174,5211.2524,49211.562,9651.997
1/6/22 09:00,2347.0947,5579.373,29210.568,414.61328,1564.4198,1084.8191,722.8432,26198.518,5225.142
1/6/22 10:00,2347.0947,5579.373,29210.568,341.24002,1564.4198,682.8294,36.355495,16951.13,3241.4958
1/6/22 11:00,2347.0947,5579.373,29210.568,79.30478,1564.4198,681.6833,0,13508,964.21234
1/6/22 12:00,2347.0947,5579.373,29210.568,114.70276,1554.7687,80.39885,0,11533.233,0
1/6/22 13:00,2347.0947,5579.373,29210.568,114.79769,1564.089,87.32177,0,7953.2407,0
1/6/22 14:00,2347.0947,5579.373,29210.568,77.11375,1563.7611,79.05714,0,5623.8433,0
1/6/22 15:00,2347.0947,5579.373,29210.568,76.7749,1564.0326,631.7309,0,5473.9956,273.85962
1/6/22 16:00,2347.0947,5579.373,29210.568,236.37468,1564.4198,683.8265,0,6152.239,773.66766
1/6/22 17:00,2347.0947,5579.373,29210.568,78.90392,1564.4198,743.3899,0,10410.936,321.5479
1/6/22 18:00,2347.0947,5579.373,29210.568,104.60974,1564.4198,77.56463,0,16918.967,0
1/6/22 19:00,2347.0947,5579.373,29210.568,120.11997,1564.4198,79.492165,0,10136.775,0
1/6/22 20:00,2347.0947,5579.373,29210.568,112.27282,76.95876,85.8266,0,0,0
1/6/22 21:00,2347.0947,5579.373,29210.568,94.72497,76.95876,80.51652,0,0,0
1/6/22 22:00,2347.0947,5579.373,29210.568,76.84839,76.95876,631.3964,0,0,806.3887
1/6/22 23:00,2347.0947,5579.373,29210.568,344.39023,944.64435,683.8265,1387.8854,24.714357,6923.6978
1/7/22 00:00,2347.0947,5579.373,29210.568,368.70737,1564.4198,683.8265,1979.0157,74.83572,4661.183
1/7/22 01:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,97.123505,0
1/7/22 02:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,151.06505,0
1/7/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,336.8853,0
1/7/22 04:00,2347.0947,5579.373,29210.568,655.3945,1564.4198,989.00555,13574.12,869.2576,24230.033
1/7/22 05:00,2347.0947,5579.373,29210.568,1278.6134,1564.4198,1810.2882,26058.13,2364.1252,45694.766
1/7/22 06:00,2347.0947,5579.373,29210.568,620.75226,1564.4198,2799.6267,17251.566,3512.2747,33176.816
1/7/22 07:00,2347.0947,5579.373,29210.568,386.00595,1564.4198,724.9014,6089.3784,3063.8145,14720.266
1/7/22 08:00,2347.0947,5579.373,29210.568,358.9805,1564.4198,682.4535,165.20723,3686.4688,4953.28
1/7/22 09:00,2347.0947,5579.373,29210.568,234.17738,1564.4198,695.54,0,4693.3857,7316.0996
1/7/22 10:00,2347.0947,5579.373,29210.568,319.27173,1564.4198,681.83405,19.523151,4599.1714,10788.462
1/7/22 11:00,2347.0947,5579.373,29210.568,331.86777,1564.4198,723.1897,18.666155,4638.3433,9522.591
1/7/22 12:00,2347.0947,5579.373,29210.568,79.52352,1564.4198,681.14276,0,3722.619,2864.2327
1/7/22 13:00,2347.0947,5579.373,29210.568,79.74469,1564.4198,680.75446,0,4054.248,1318.3915
1/7/22 14:00,2347.0947,5579.373,29210.568,77.60516,1564.4198,681.7634,0,4159.051,3799.9258
1/7/22 15:00,2347.0947,5579.373,29210.568,76.771,1564.4198,1146.0353,0,5910.633,9502.655
1/7/22 16:00,2347.0947,5579.373,29210.568,205.2404,1564.4198,682.0379,0,7141.183,9149.632
1/7/22 17:00,2347.0947,5579.373,29210.568,76.6192,1564.4198,682.0246,0,8122.7603,9346.4
1/7/22 18:00,2347.0947,5579.373,29210.568,81.70092,1564.4198,679.1723,0,7341.2427,5765.752
1/7/22 19:00,2347.0947,5579.373,29210.568,115.86744,1564.4198,85.83015,0,6922.3765,0
1/7/22 20:00,2347.0947,5579.373,29210.568,112.62909,1564.4198,568.4195,0,8190.7534,22.882868
1/7/22 21:00,2347.0947,5579.373,29210.568,87.16693,1564.4198,600.1922,0,9792.6875,25.79138
1/7/22 22:00,2347.0947,5579.373,29210.568,78.9671,1564.4198,595.41583,0,11639.05,732.9284
1/7/22 23:00,2347.0947,5579.373,29210.568,344.39023,1564.4198,683.8265,1345.2052,10544.723,8277.697
1/8/22 00:00,2347.0947,5579.373,29210.568,368.70737,1564.4198,683.8265,2019.0907,8803.862,8252.774
1/8/22 01:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,673.708,0,9036.029,721.01556
1/8/22 02:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,11164.417,0
1/8/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,11760.437,0
1/8/22 04:00,2347.0947,5579.373,29210.568,1173.2814,1564.4198,2028.8412,19733.727,11208.282,39214.27
1/8/22 05:00,2347.0947,5579.373,29210.568,2704.732,1564.4198,4042.1833,38011.957,11768.66,66950.41
1/8/22 06:00,2347.0947,5579.373,29210.568,1484.7089,1564.4198,3738.2683,27882.07,11739.858,50960.23
1/8/22 07:00,2347.0947,5579.373,29210.568,575.5268,1564.4198,1134.7301,13319.859,12731.394,30493.97
1/8/22 08:00,2347.0947,5579.373,29210.568,568.6053,1564.4198,682.59644,2097.4585,11696.163,10147.44
1/8/22 09:00,2347.0947,5579.373,29210.568,367.9452,1564.4198,683.8265,1502.8893,10991.339,12368.352
1/8/22 10:00,2347.0947,5579.373,29210.568,1546.046,1564.4198,683.8265,2097.3276,8270.985,15412.173
1/8/22 11:00,2347.0947,5579.373,29210.568,357.0132,1564.4198,683.8265,171.91066,9084.808,10322.17
1/8/22 12:00,2347.0947,5579.373,29210.568,78.06707,1564.4198,3079.3713,0,6867.2827,4742.6074
1/8/22 13:00,2347.0947,5579.373,29210.568,79.92965,1564.4198,680.62885,0,4232.3696,1343.2657
1/8/22 14:00,2347.0947,5579.373,29210.568,77.790245,1564.4198,679.7553,0,4434.588,2511.7961
1/8/22 15:00,2347.0947,5579.373,29210.568,295.75592,1564.4198,683.8265,13.180629,6884.6562,8924.134
1/8/22 16:00,2347.0947,5579.373,29210.568,320.07306,1564.4198,3198.8582,16.892313,9320.248,11021.017
1/8/22 17:00,2347.0947,5579.373,29210.568,340.26657,1564.4198,682.3821,0,9393.074,8771.231
1/8/22 18:00,2347.0947,5579.373,29210.568,78.004875,1564.4198,678.9476,0,8391.412,3833.783
1/8/22 19:00,2347.0947,5579.373,29210.568,83.75889,1564.4198,592.77496,0,8438.449,37.115288
1/8/22 20:00,2347.0947,5579.373,29210.568,86.855385,1564.4198,81.67452,0,10535.55,0
1/8/22 21:00,2347.0947,5579.373,29210.568,80.803535,1564.4198,644.17944,0,11079.751,1231.9731
1/8/22 22:00,2347.0947,5579.373,29210.568,344.39023,1564.4198,683.8265,1599.1449,11104.133,9839.258
1/8/22 23:00,2347.0947,5579.373,29210.568,377.0768,1564.4198,700.5491,8268.526,11830.417,19565.11
1/9/22 00:00,2347.0947,5579.373,29210.568,378.4753,1564.4198,698.6789,5534.3945,11464.759,13599.301
1/9/22 01:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,673.708,0,12434.863,974.77997
1/9/22 02:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,12745.103,0
1/9/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,12461.801,0
1/9/22 04:00,2347.0947,5579.373,29210.568,1525.2301,1564.4198,1560.2208,23185.553,11714.808,33958.047
1/9/22 05:00,2347.0947,5579.373,29210.568,3460.5535,1564.4198,3201.4648,43126.48,12472.569,60838.996
1/9/22 06:00,2347.0947,5579.373,29210.568,1628.8439,9329.989,2737.1045,29128.768,117029.164,46050.426
1/9/22 07:00,2347.0947,5579.373,29210.568,617.56976,17281.314,942.6169,15391.008,178776.8,29257.11
1/9/22 08:00,2347.0947,5579.373,29210.568,368.70737,4756.676,682.8157,5244.5293,94003.836,13152.644
1/9/22 09:00,2347.0947,5579.373,29210.568,414.2233,2251.3447,695.61237,1224.9232,65128.66,8866.451
1/9/22 10:00,2347.0947,5579.373,29210.568,366.66507,1827.2233,682.20575,102.288025,49088.754,10919.678
1/9/22 11:00,2347.0947,5579.373,29210.568,354.8652,1591.1283,754.23096,82.13651,35521.94,8440.544
1/9/22 12:00,2347.0947,5579.373,29210.568,95.42694,1564.4198,623.9867,0,31339.602,122.44064
1/9/22 13:00,2347.0947,5579.373,29210.568,104.17281,1564.4198,85.174225,0,28044.521,0
1/9/22 14:00,2347.0947,5579.373,29210.568,84.124176,1564.4198,638.4051,0,19442.262,481.74036
1/9/22 15:00,2347.0947,5579.373,29210.568,76.650955,1564.4198,682.6231,0,17594.13,7147.015
1/9/22 16:00,2347.0947,5579.373,29210.568,501.93448,1564.4198,2405.225,0,19090.154,10870.088
1/9/22 17:00,2347.0947,5579.373,29210.568,77.27901,1564.4198,680.636,0,24994.172,7225.8354
1/9/22 18:00,2347.0947,5579.373,29210.568,94.489746,1564.4198,658.5716,0,33532.03,1220.9465
1/9/22 19:00,2347.0947,5579.373,29210.568,107.77482,1564.4198,469.08682,0,17817.11,18.027143
1/9/22 20:00,2347.0947,5579.373,29210.568,103.15072,944.64435,498.28503,0,25.756067,21.379915
1/9/22 21:00,2347.0947,5579.373,29210.568,89.35696,1564.4198,626.7828,0,90.65488,583.6254
1/9/22 22:00,2347.0947,5579.373,29210.568,351.6693,1564.4198,681.6477,503.87082,272.12393,6132.5835
1/9/22 23:00,2347.0947,5579.373,29210.568,375.14673,1564.4198,690.6606,6752.266,1246.156,16263.5
1/10/22 00:00,2347.0947,5579.373,29210.568,381.32034,1564.4198,695.4305,5690.5234,3847.6794,13034.121
1/10/22 01:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,673.708,0,6080.2993,901.22687
1/10/22 02:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,6915.896,0
1/10/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,7887.222,0
1/10/22 04:00,2347.0947,5579.373,29210.568,1832.3633,1564.4198,1964.2759,25497.047,9522.297,38488.543
1/10/22 05:00,2347.0947,5579.373,29210.568,4545.8003,1564.4198,6769.0605,49741.73,9386.556,76517.96
1/10/22 06:00,2347.0947,5579.373,29210.568,2323.9553,3688.2227,2861.2168,34540.906,71353.37,58072.035
1/10/22 07:00,2347.0947,5579.373,29210.568,749.3633,6552.655,1147.0809,17912.537,112376.77,33337.17
1/10/22 08:00,2347.0947,5579.373,29210.568,373.663,2264.6174,685.1126,5728.765,60785.777,14728.675
1/10/22 09:00,2347.0947,5579.373,29210.568,408.88757,1597.5708,1073.0956,979.8387,32810.688,7119.773
1/10/22 10:00,2347.0947,5579.373,29210.568,366.0018,1564.4198,682.9514,57.668457,21005.8,5654.7754
1/10/22 11:00,2347.0947,5579.373,29210.568,303.54745,1564.4198,694.40314,17.287167,15199.228,3688.9636
1/10/22 12:00,2347.0947,5579.373,29210.568,113.37203,1564.4198,78.580284,0,12240.1455,0
1/10/22 13:00,2347.0947,5579.373,29210.568,124.47486,1564.4198,82.67441,0,9403.174,0
1/10/22 14:00,2347.0947,5579.373,29210.568,80.97777,1564.4198,77.46302,0,6148.733,0
1/10/22 15:00,2347.0947,5579.373,29210.568,76.78412,1564.4198,632.1378,0,5974.9927,587.36694
1/10/22 16:00,2347.0947,5579.373,29210.568,240.8493,1564.4198,683.8265,0,6969.7847,1455.6317
1/10/22 17:00,2347.0947,5579.373,29210.568,78.58669,1564.4198,1090.8248,0,12116.468,182.5948
1/10/22 18:00,2347.0947,5579.373,29210.568,105.97073,1564.4198,79.178474,0,18704.287,0
1/10/22 19:00,2347.0947,5579.373,29210.568,125.168,1564.4198,85.04276,0,10538.271,0
1/10/22 20:00,2347.0947,5579.373,29210.568,114.49966,76.95876,84.65302,0,0,0
1/10/22 21:00,2347.0947,5579.373,29210.568,93.495125,76.95876,79.74701,0,0,0
1/10/22 22:00,2347.0947,5579.373,29210.568,76.832375,76.95876,631.4903,0,0,209.4637
1/10/22 23:00,2347.0947,5579.373,29210.568,344.39023,76.95876,683.8265,558.07587,0,3811.2502
1/11/22 00:00,2347.0947,5579.373,29210.568,363.84396,76.95876,673.708,960.6116,0,3270.3318
1/11/22 01:00,2347.0947,5579.373,29210.568,76.901566,76.95876,76.713264,0,0,0
1/11/22 02:00,2347.0947,5579.373,29210.568,76.901566,944.64435,76.713264,0,25.835886,0
1/11/22 03:00,2347.0947,5579.373,29210.568,76.901566,1564.4198,76.713264,0,73.892845,0
1/11/22 04:00,2347.0947,5579.373,29210.568,397.0569,1564.4198,654.4123,8209.576,91.91306,13339.75
1/11/22 05:00,2347.0947,5579.373,29210.568,432.59106,1564.4198,736.957,8586.401,96.388145,14620.708
1/11/22 06:00,2347.0947,5579.373,29210.568,76.901566,1579.2783,76.713264,0,21944.334,0
1/11/22 07:00,2347.0947,5579.373,29210.568,429.36752,1712.2788,752.3391,16.724716,45764.97,625.5454
1/11/22 08:00,2347.0947,5579.373,29210.568,342.90823,1575.0009,680.4385,12.817502,28654.727,2809.2634
1/11/22 09:00,2347.0947,5579.373,29210.568,126.40116,1564.4198,905.9959,0,15682.081,2017.8702
1/11/22 10:00,2347.0947,5579.373,29210.568,76.679756,1564.4198,682.3262,0,12435.513,1206.7473
1/11/22 11:00,2347.0947,5579.373,29210.568,84.86796,1564.4198,1028.1323,0,10161.847,1145.0437
1/11/22 12:00,2347.0947,5579.373,29210.568,113.79498,1564.4198,83.343765,0,9224.423,0
1/11/22 13:00,2347.0947,5579.373,29210.568,126.01831,1564.4198,98.46588,0,7835.1294,0
